,Preferred Label,Semantic Types Label,Class ID,Semantic Types,Synonyms,Parents,CUI,AQL,TERMUI,mesh_id
996,"Encephalitis, Varicella Zoster",Disease or Syndrome,http://purl.bioontology.org/ontology/MESH/D020804,T047,"Varicella Zoster Encephalitis|Meningoencephalitis, Herpes Zoster|Zoster Encephalitis, Varicella|Encephalitis, Varicella|Varicella Encephalitis|Encephalitis, Human Herpesvirus 3|Herpes Zoster Encephalitis|Zoster Encephalitis, Herpes|Herpes Zoster Meningoencephalitis|Encephalitis, VZ Virus|Encephalitis, Herpes Zoster|Varicella Encephalitides|Virus Encephalitis, VZ",http://purl.bioontology.org/ontology/MESH/D018792|http://purl.bioontology.org/ontology/MESH/D000073618,C0153017|C0752179,BL CF CI CL CN CO DG DH DI DT EC EH EM EN EP ET GE HI IM ME MI MO NU PA PC PP PS PX RH RT SU TH TM UR VE VI,T367501|T367500|T367504|T367506|T367508|T358382|T367507|T367503|T367505|T367502,D020804
997,"Encephalitis, Viral",Disease or Syndrome,http://purl.bioontology.org/ontology/MESH/D018792,T047,"Viral Infectious Encephalomyelitis|Viral Encephalitis|Infectious Encephalomyelitis, Viral|Encephalomyelitis, Infectious, Viral|Encephalomyelitis, Viral Infectious",http://purl.bioontology.org/ontology/MESH/D020805|http://purl.bioontology.org/ontology/MESH/D000069544,C0243010,BL CF CI CL CN CO DG DH DI DT EC EH EM EN EP ET GE HI IM ME MI MO NU PA PC PP PS PX RH RT SU TH TM UR VE VI,T367644|T055973|T055974|T367645,D018792
998,Limbic Encephalitis,Disease or Syndrome,http://purl.bioontology.org/ontology/MESH/D020363,T047,"Paraneoplastic Limbic Encephalitis|Encephalitides, Paraneoplastic Limbic|Limbic Encephalitis, Paraneoplastic|Encephalitis, Limbic|Encephalitis, Paraneoplastic Limbic",http://purl.bioontology.org/ontology/MESH/D020805|http://purl.bioontology.org/ontology/MESH/D020361|http://purl.bioontology.org/ontology/MESH/D004660,C0338430,BL CF CI CL CO DG DH DI DT EC EH EM EN EP ET GE HI IM ME MI MO NU PA PC PP PS PX RH RT SU TH UR VE VI,T358110|T368996|T368997,D020363
999,"Encephalitis, Arbovirus",Disease or Syndrome,http://purl.bioontology.org/ontology/MESH/D004671,T047,"Encephalitides, Arthropod-Borne|Encephalitis, Arboviral|Mosquito-Borne Encephalitides|Mosquito Borne Encephalitis|Encephalitides, Mosquito-Borne|Encephalitides, Epidemic|Epidemic Encephalitis|Encephalitis, Arthropod-Borne|Arboviral Encephalitides|Arthropod Borne Viral Encephalitis|Encephalitis, Arthropod-Borne Viral|Encephalitis, Mosquito-Borne|Encephalitis, Mosquito Borne|Encephalitides, Arbovirus|Epidemic Encephalitides|Arthropod Borne Encephalitis|Encephalitides, Arthropod-Borne Viral|Viral Encephalitis, Arthropod Borne|Arthropod-Borne Viral Encephalitis|Viral Encephalitis, Arthropod-Borne|Arboviral Encephalitis|Arbovirus Encephalitis|Encephalitis, Epidemic|Mosquito-Borne Encephalitis|Encephalitides, Arboviral|Encephalitis, Arthropod Borne|Arbovirus Encephalitides|Arthropod-Borne Viral Encephalitides|Viral Encephalitides, Arthropod-Borne|Arthropod-Borne Encephalitides|Arthropod-Borne Encephalitis",http://purl.bioontology.org/ontology/MESH/D018792|http://purl.bioontology.org/ontology/MESH/D012327|http://purl.bioontology.org/ontology/MESH/D001102,C0751098|C0014055,BL CF CI CL CN CO DG DH DI DT EC EH EM EN EP ET GE HI IM ME MI MO NU PA PC PP PS PX RH RT SU TH TM UR VE VI,T367519|T367524|T367523|T365700|T367522|T000946815|T014300|T367521|T367520|T014301,D004671
1000,"Encephalitis, Tick-Borne",Disease or Syndrome,http://purl.bioontology.org/ontology/MESH/D004675,T047,"Disease, Powassan Virus|Russian Spring-Summer Encephalitis|Tick-Borne Encephalitis, European|Encephalitis, European Tick-Borne|Russian Spring Summer Encephalitis|Encephalitis, Far Eastern Russian|Encephalitis, Louping Ill|Encephalitis, Tick Borne|European Tick Borne Encephalitis|Tick Borne Encephalitis|Powassan Encephalitis|Louping Ill Encephalitis|Powassan Encephalitides|Spring-Summer Encephalitis, Russian|Powassan Virus Disease|Encephalitis, Russian Spring-Summer|Encephalitis, Central European|Virus Diseases, Powassan|Encephalitis, Powassan|European Tick-Borne Encephalitis|Powassan Virus Diseases|Tick-Borne Encephalitis|Far Eastern Russian Encephalitis|Encephalitis, European Tick Borne|Virus Disease, Powassan|Central European Encephalitis|Encephalitis, Russian Spring Summer",http://purl.bioontology.org/ontology/MESH/D017282|http://purl.bioontology.org/ontology/MESH/D004671|http://purl.bioontology.org/ontology/MESH/D018177,C0014054|C0015632|C0751104|C0014061|C0751103|C0032858,BL CF CI CL CN CO DG DH DI DT EC EH EM EN EP ET GE HI IM ME MI MO NU PA PC PP PS PX RH RT SU TH TM UR VE VI,T014317|T014321|T014322|T014320|T014318|T367490|T367489|T367491|T014319|T367486|T367488|T000935423|T367487|T367485,D004675
1001,"Encephalitis, Japanese",Disease or Syndrome,http://purl.bioontology.org/ontology/MESH/D004672,T047,"Japanese Encephalitis|Viral Encephalitis, Japanese B|Japanese B Encephalitis|Japanese B Viral Encephalitis|Encephalitis, Japanese B",http://purl.bioontology.org/ontology/MESH/D004671|http://purl.bioontology.org/ontology/MESH/D018177,C0014057,BL CF CI CL CN CO DG DH DI DT EC EH EM EN EP ET GE HI IM ME MI MO NU PA PC PP PS PX RH RT SU TH TM UR VE VI,T014302|T367451|T014305|T014304|T014303|T367452,D004672
1002,"Encephalitis, California",Disease or Syndrome,http://purl.bioontology.org/ontology/MESH/D004670,T047,"California Encephalitis Virus Infection|Encephalitis, La Crosse|Encephalitis, California, Viral|Encephalitis, California Viral|La Crosse Encephalitis|Viral Encephalitis, California|California Viral Encephalitis|La Crosse Encephalitis Virus Infection|California Encephalitis",http://purl.bioontology.org/ontology/MESH/D002044|http://purl.bioontology.org/ontology/MESH/D004671,C0276379|C0014053,BL CF CI CL CN CO DG DH DI DT EC EH EM EN EP ET GE HI IM ME MI MO NU PA PC PP PS PX RH RT SU TH TM UR VE VI,T000946346|T014299|T367447|T367449|T000908700|T367448|T014298|T000946345,D004670
1003,Anti-N-Methyl-D-Aspartate Receptor Encephalitis,Disease or Syndrome,http://purl.bioontology.org/ontology/MESH/D060426,T047,"Anti-NMDAR Encephalitis, Non-paraneoplastic|Non-paraneoplastic Anti-NMDAR Encephalitides|Non-paraneoplastic Anti-N-Methyl-D-Aspartate Receptor Encephalitis|Paraneoplastic Anti NMDA Receptor Encephalitis|Paraneoplastic Anti N Methyl D Aspartate Receptor Encephalitis|Encephalitides, Anti-NMDA Receptor|Anti-NMDA Receptor Encephalitis|Paraneoplastic Anti-NMDAR Encephalitis|Anti-N-Methyl-D-Aspartate Receptor Encephalitides|Anti NMDA Receptor Encephalitis|Encephalitides, Paraneoplastic Anti-NMDAR|Encephalitis, Paraneoplastic Anti-NMDAR|Anti-NMDAR Encephalitis|Non-paraneoplastic Anti-NMDA Receptor Encephalitis|Paraneoplastic Anti-NMDAR Encephalitides|Paraneoplastic Anti NMDAR Encephalitis|Anti-NMDAR Encephalitides, Non-paraneoplastic|Anti-NMDAR Encephalitides|Encephalitis, Anti-N-Methyl-D-Aspartate Receptor|Receptor Encephalitis, Anti-NMDA|Non paraneoplastic Anti NMDA Receptor Encephalitis|Encephalitis, Anti-NMDAR|Non paraneoplastic Anti N Methyl D Aspartate Receptor Encephalitis|Paraneoplastic Anti-NMDA Receptor Encephalitis|Non paraneoplastic Anti NMDAR Encephalitis|Encephalitis, Non-paraneoplastic Anti-NMDAR|Anti-NMDA Receptor Encephalitides|Encephalitides, Anti-NMDAR|Paraneoplastic Anti-N-Methyl-D-Aspartate Receptor Encephalitis|Anti-NMDAR Encephalitis, Paraneoplastic|Encephalitides, Anti-N-Methyl-D-Aspartate Receptor|Anti-NMDAR Encephalitides, Paraneoplastic|Receptor Encephalitides, Anti-NMDA|Anti N Methyl D Aspartate Receptor Encephalitis|Encephalitides, Non-paraneoplastic Anti-NMDAR|Encephalitis, Anti-NMDA Receptor|Anti NMDAR Encephalitis|Non-paraneoplastic Anti-NMDAR Encephalitis",http://purl.bioontology.org/ontology/MESH/D020361|http://purl.bioontology.org/ontology/MESH/D004660|http://purl.bioontology.org/ontology/MESH/D020274,C3178947|C2986717|C3178948,BL CF CI CL CN CO DG DH DI DT EC EH EM EN EP ET GE HI IM ME MI MO NU PA PC PP PS PX RH RT SU TH UR VE VI,T784557|T784555|T784556|T784553|T784529|T784526|T784527|T784554|T784530,D060426
1004,Infectious Encephalitis,Disease or Syndrome,http://purl.bioontology.org/ontology/MESH/D000069544,T047,"Encephalitis Infection|Encephalitis Infections|Infections, Encephalitis|Infection, Encephalitis|Encephalitis, Infectious",http://purl.bioontology.org/ontology/MESH/D002494|http://purl.bioontology.org/ontology/MESH/D004660,C3887893|C0596773,BL CF CI CL CN CO DG DH DI DT EC EH EM EN EP ET GE HI IM ME MI MO NU PA PC PP PS PX RH RT SU TH UR VE VI,T367446|T000880605|T367445,D000069544
1005,"Encephalitis Virus, California",Virus,http://purl.bioontology.org/ontology/MESH/D002141,T005,"Jamestown Canyon virus|Tahyna virus|California Encephalitis Viruses|California Group Viruses|Encephalitis Viruses, California|California Virus|California Encephalitis Virus|La Crosse Encephalitis Virus",http://purl.bioontology.org/ontology/MESH/D016851|http://purl.bioontology.org/ontology/MESH/D004668,C0022338|C0039258|C0006755,CH CL DE EN GD GE IM IP ME PH PY RE UL,T006115|T006114|T006113|T006117|T006108|T000909271|T006116|T000882318|T006109,D002141
1006,"Encephalitis Virus, Western Equine",Virus,http://purl.bioontology.org/ontology/MESH/D004667,T005,"Viruses, Western Equine Encephalitis|WEE Virus|Encephalitis Viruses, Western Equine|WEE Viruses|Encephalomyelitis Virus, Western Equine|Western Equine Encephalitis Viruses|Virus, Western Equine Encephalitis|Western equine encephalitis virus",http://purl.bioontology.org/ontology/MESH/D000524|http://purl.bioontology.org/ontology/MESH/D004668,C0014050,CH CL DE EN GD GE IM IP ME PH PY RE UL,T014274|T014275|T014278|T014277|T014276|T014279|T014281|T014280,D004667
1007,"Encephalitis Virus, Venezuelan Equine",Virus,http://purl.bioontology.org/ontology/MESH/D004666,T005,"Encephalitis Viruses, Venezuelan Equine|Encephalomyelitis Virus, Venezuelan Equine|Venezuelan Equine Encephalitis Viruses|Virus, Venezuelan Equine Encephalitis|Venezuelan equine encephalitis virus|Viruses, Venezuelan Equine Encephalitis",http://purl.bioontology.org/ontology/MESH/D000524|http://purl.bioontology.org/ontology/MESH/D004668,C0014049,CH CL DE EN GD GE IM IP ME PH PY RE UL,T014269|T014272|T014267|T014268|T014273|T014271|T014270,D004666
1008,"Encephalitis Virus, Japanese",Virus,http://purl.bioontology.org/ontology/MESH/D004664,T005,"Japanese Encephalitis Virus|Japanese B Encephalitis Virus|Virus, Japanese Encephalitis",http://purl.bioontology.org/ontology/MESH/D018349,C0014047,CH CL DE EN GD GE IM IP ME PH PY RE UL,T014260|T014258|T413567|T014259,D004664
1009,"Encephalitis Virus, Eastern Equine",Virus,http://purl.bioontology.org/ontology/MESH/D004663,T005,"Eastern equine encephalitis virus|EEE Viruses|Eastern Equine Encephalomyelitis Virus|EEE Virus|Encephalomyelitis Virus, Eastern Equine",http://purl.bioontology.org/ontology/MESH/D000524|http://purl.bioontology.org/ontology/MESH/D004668,C0014046,CH CL DE EN GD GE IM IP ME PH PY RE UL,T014256|T014257|T014254|T014253|T014255,D004663
1010,"Encephalitis Viruses, Tick-Borne",Virus,http://purl.bioontology.org/ontology/MESH/D004669,T005,"Tick-Borne Encephalitis Viruses|Al Khurma Hemorrhagic Fever Virus|Kyasanur Forest disease virus|Encephalitis Viruses, Tick Borne|Encephalitis Virus, Tick-Borne|Alkhurma virus|Powassan virus|Omsk hemorrhagic fever virus|Alkhurma Hemorrhagic Fever Virus|Tick Borne Encephalitis Virus|Encephalitis Virus, Tick Borne|Al Khurma virus (ALKV)|Louping ill viruses|Al-Khurma virus|Viruses, Tick-Borne Encephalitis|Al Khurma virus|Tick-Borne Encephalitis Virus|Al-Khurma Hemorrhagic Fever Virus|Tick Borne Encephalitis Viruses|Al-Khurma virus (ALKV)|Langat virus|Louping ill virus|Alkhurma virus (ALKV)|Hemorrhagic Fever Virus, Omsk",http://purl.bioontology.org/ontology/MESH/D005416|http://purl.bioontology.org/ontology/MESH/D004668,C0028996|C0032859|C0023002|C0014052|C0022811|C0024026|C3658305,CH CL DE EN GD GE IM IP ME PH PY RE UL,T014290|T014297|T835918|T014293|T443726|T835920|T000882339|T835921|T835919|T014291|T014295|T014288|T014294|T014292|T835917|T014296|T835916,D004669
1011,"Encephalitis Viruses, Japanese",Virus,http://purl.bioontology.org/ontology/MESH/D018349,T005,"Japanese encephalitis virus group|Japanese Encephalitis Viruses|Viruses, Japanese Encephalitis",http://purl.bioontology.org/ontology/MESH/D005416|http://purl.bioontology.org/ontology/MESH/D004668,C0206749,CH CL DE EN GD GE IM IP ME PH PY RE UL,T054750|T054748|T054749|T443710,D018349
1012,"Encephalitis Virus, Murray Valley",Virus,http://purl.bioontology.org/ontology/MESH/D018068,T005,Murray Valley encephalitis virus,http://purl.bioontology.org/ontology/MESH/D018349,C0026808,CH CL DE EN GD GE IM IP ME PH PY RE UL,T054051|T054050,D018068
1013,Cardiac Electrophysiology,Diagnostic Procedure,http://purl.bioontology.org/ontology/MESH/D054849,T060,"Cardiac Electrophysiologies|Electrophysiologies, Cardiac|Electrophysiology, Cardiac",http://purl.bioontology.org/ontology/MESH/D004594|http://purl.bioontology.org/ontology/MESH/D002309,C0430467,CL EC ED ES HI IS LJ MT OG SN ST TD,T694693,D054849
1014,Electrophysiology,Biomedical Occupation or Discipline,http://purl.bioontology.org/ontology/MESH/D004594,T091,,http://purl.bioontology.org/ontology/MESH/D010827|http://purl.bioontology.org/ontology/MESH/D001703,C0013865,CL EC ED ES HI IS LJ MT OG SN ST TD,T014040,D004594
1015,Dopamine Uptake Inhibitors,Pharmacologic Substance,http://purl.bioontology.org/ontology/MESH/D018765,T121,"Inhibitors, Dopamine Uptake|Uptake Inhibitors, Dopamine|Inhibitors, Dopamine Reuptake|Reuptake Inhibitors, Dopamine|Dopamine Reuptake Inhibitors",http://purl.bioontology.org/ontology/MESH/D014179|http://purl.bioontology.org/ontology/MESH/D015259,C0242980,AD AE AG AI AN BL CF CH CL CS EC HI IM IP ME PD PK PO RE SD ST TO TU UR,T055884|T055882|T055886|T055883|T055885|T055887,D018765
1016,Dopamine Antagonists,Pharmacologic Substance,http://purl.bioontology.org/ontology/MESH/D018492,T121,"Dopamine Blocker|Antagonist, Dopamine|Dopamine Blockers|Antagonists, Dopamine Receptor|Antagonists, Dopaminergic|Receptor Antagonist, Dopamine|Dopaminergic Antagonists|Dopamine Receptor Antagonist|Receptor Antagonists, Dopamine|Antagonist, Dopamine Receptor|Blockers, Dopamine|Antagonists, Dopamine|Dopamine Antagonist|Antagonist, Dopaminergic|Dopamine Receptor Antagonists|Dopaminergic Antagonist|Blocker, Dopamine",http://purl.bioontology.org/ontology/MESH/D015259,C0242702,AD AE AN BL CF CH CL CS EC HI IM IP ME PD PK PO RE SD ST TO TU UR,T000997387|T055085|T055082|T000997385|T055083|T694227|T000997384|T000997383|T055086|T055081|T055084,D018492
1017,Dopamine Agonists,Pharmacologic Substance,http://purl.bioontology.org/ontology/MESH/D018491,T121,"Receptor Agonists, Dopamine|Agonist, Dopaminergic|Agonists, Dopaminergic|Dopaminergic Agonists|Dopamine Receptor Agonists|Agonists, Dopamine|Dopaminergic Agonist|Dopamine Agonist|Dopamine Receptor Agonist|Agonist, Dopamine Receptor|Receptor Agonist, Dopamine|Agonist, Dopamine|Agonists, Dopamine Receptor",http://purl.bioontology.org/ontology/MESH/D015259,C0178601,AD AE AN BL CF CH CL CS EC HI IM IP ME PD PK PO RE SD ST TO TU UR,T055075|T055080|T055076|T055078|T055072|T055073|T055077|T055079|T055074,D018491
1018,Dopamine,Pharmacologic Substance,http://purl.bioontology.org/ontology/MESH/D004298,T121,"Hydrochloride, Dopamine|Hydroxytyramine|3,4-Dihydroxyphenethylamine|Intropin|3,4 Dihydroxyphenethylamine|4-(2-Aminoethyl)-1,2-benzenediol|1,2-Benzenediol, 4-(2-aminoethyl)-|Dopamine Hydrochloride",http://purl.bioontology.org/ontology/MESH/D002395|http://purl.bioontology.org/ontology/MESH/D015306,C0013030|C0721081|C0282151,AA AD AE AN BI BL CF CH CL CS DF EC GE HI IM IP ME PD PH PK PO RE SD ST TO TU UR,T013141|T013140|T013138|T013137|T013142|T013139,D004298
1019,Dopamine,Pharmacologic Substance,http://purl.bioontology.org/ontology/MESH/D004298,T121,"Hydrochloride, Dopamine|Hydroxytyramine|3,4-Dihydroxyphenethylamine|Intropin|3,4 Dihydroxyphenethylamine|4-(2-Aminoethyl)-1,2-benzenediol|1,2-Benzenediol, 4-(2-aminoethyl)-|Dopamine Hydrochloride",http://purl.bioontology.org/ontology/MESH/D002395|http://purl.bioontology.org/ontology/MESH/D015306,C0013030|C0721081|C0282151,AA AD AE AN BI BL CF CH CL CS DF EC GE HI IM IP ME PD PH PK PO RE SD ST TO TU UR,T013141|T013140|T013138|T013137|T013142|T013139,D004298
1020,Dopamine,Pharmacologic Substance,http://purl.bioontology.org/ontology/MESH/D004298,T121,"Hydrochloride, Dopamine|Hydroxytyramine|3,4-Dihydroxyphenethylamine|Intropin|3,4 Dihydroxyphenethylamine|4-(2-Aminoethyl)-1,2-benzenediol|1,2-Benzenediol, 4-(2-aminoethyl)-|Dopamine Hydrochloride",http://purl.bioontology.org/ontology/MESH/D002395|http://purl.bioontology.org/ontology/MESH/D015306,C0013030|C0721081|C0282151,AA AD AE AN BI BL CF CH CL CS DF EC GE HI IM IP ME PD PH PK PO RE SD ST TO TU UR,T013141|T013140|T013138|T013137|T013142|T013139,D004298
1021,Dopamine,Organic Chemical,http://purl.bioontology.org/ontology/MESH/D004298,T109,"Hydrochloride, Dopamine|Hydroxytyramine|3,4-Dihydroxyphenethylamine|Intropin|3,4 Dihydroxyphenethylamine|4-(2-Aminoethyl)-1,2-benzenediol|1,2-Benzenediol, 4-(2-aminoethyl)-|Dopamine Hydrochloride",http://purl.bioontology.org/ontology/MESH/D002395|http://purl.bioontology.org/ontology/MESH/D015306,C0013030|C0721081|C0282151,AA AD AE AN BI BL CF CH CL CS DF EC GE HI IM IP ME PD PH PK PO RE SD ST TO TU UR,T013141|T013140|T013138|T013137|T013142|T013139,D004298
1022,Dopamine,Organic Chemical,http://purl.bioontology.org/ontology/MESH/D004298,T109,"Hydrochloride, Dopamine|Hydroxytyramine|3,4-Dihydroxyphenethylamine|Intropin|3,4 Dihydroxyphenethylamine|4-(2-Aminoethyl)-1,2-benzenediol|1,2-Benzenediol, 4-(2-aminoethyl)-|Dopamine Hydrochloride",http://purl.bioontology.org/ontology/MESH/D002395|http://purl.bioontology.org/ontology/MESH/D015306,C0013030|C0721081|C0282151,AA AD AE AN BI BL CF CH CL CS DF EC GE HI IM IP ME PD PH PK PO RE SD ST TO TU UR,T013141|T013140|T013138|T013137|T013142|T013139,D004298
1023,Dopamine,Organic Chemical,http://purl.bioontology.org/ontology/MESH/D004298,T109,"Hydrochloride, Dopamine|Hydroxytyramine|3,4-Dihydroxyphenethylamine|Intropin|3,4 Dihydroxyphenethylamine|4-(2-Aminoethyl)-1,2-benzenediol|1,2-Benzenediol, 4-(2-aminoethyl)-|Dopamine Hydrochloride",http://purl.bioontology.org/ontology/MESH/D002395|http://purl.bioontology.org/ontology/MESH/D015306,C0013030|C0721081|C0282151,AA AD AE AN BI BL CF CH CL CS DF EC GE HI IM IP ME PD PH PK PO RE SD ST TO TU UR,T013141|T013140|T013138|T013137|T013142|T013139,D004298
1024,Dopamine,Biologically Active Substance,http://purl.bioontology.org/ontology/MESH/D004298,T123,"Hydrochloride, Dopamine|Hydroxytyramine|3,4-Dihydroxyphenethylamine|Intropin|3,4 Dihydroxyphenethylamine|4-(2-Aminoethyl)-1,2-benzenediol|1,2-Benzenediol, 4-(2-aminoethyl)-|Dopamine Hydrochloride",http://purl.bioontology.org/ontology/MESH/D002395|http://purl.bioontology.org/ontology/MESH/D015306,C0013030|C0721081|C0282151,AA AD AE AN BI BL CF CH CL CS DF EC GE HI IM IP ME PD PH PK PO RE SD ST TO TU UR,T013141|T013140|T013138|T013137|T013142|T013139,D004298
1025,Dopamine,Biologically Active Substance,http://purl.bioontology.org/ontology/MESH/D004298,T123,"Hydrochloride, Dopamine|Hydroxytyramine|3,4-Dihydroxyphenethylamine|Intropin|3,4 Dihydroxyphenethylamine|4-(2-Aminoethyl)-1,2-benzenediol|1,2-Benzenediol, 4-(2-aminoethyl)-|Dopamine Hydrochloride",http://purl.bioontology.org/ontology/MESH/D002395|http://purl.bioontology.org/ontology/MESH/D015306,C0013030|C0721081|C0282151,AA AD AE AN BI BL CF CH CL CS DF EC GE HI IM IP ME PD PH PK PO RE SD ST TO TU UR,T013141|T013140|T013138|T013137|T013142|T013139,D004298
1026,Dopamine,Biologically Active Substance,http://purl.bioontology.org/ontology/MESH/D004298,T123,"Hydrochloride, Dopamine|Hydroxytyramine|3,4-Dihydroxyphenethylamine|Intropin|3,4 Dihydroxyphenethylamine|4-(2-Aminoethyl)-1,2-benzenediol|1,2-Benzenediol, 4-(2-aminoethyl)-|Dopamine Hydrochloride",http://purl.bioontology.org/ontology/MESH/D002395|http://purl.bioontology.org/ontology/MESH/D015306,C0013030|C0721081|C0282151,AA AD AE AN BI BL CF CH CL CS DF EC GE HI IM IP ME PD PH PK PO RE SD ST TO TU UR,T013141|T013140|T013138|T013137|T013142|T013139,D004298
1027,Dopamine D2 Receptor Antagonists,Pharmacologic Substance,http://purl.bioontology.org/ontology/MESH/D065127,T121,"Dopamine D2 Antagonists|Dopamine D2 Antagonist|Antagonist, Dopamine D2|Dopamine D2 Receptor Antagonist|Receptor Antagonists, Dopamine D2|D2 Antagonists, Dopamine|Antagonists, Dopamine D2|D2 Antagonist, Dopamine",http://purl.bioontology.org/ontology/MESH/D018492,C3850099,AD AE AN BL CF CH CL CS EC HI IM IP ME PD PK PO RE SD ST TO TU UR,T848810|T000998200|T848811|T848812|T000998201,D065127
