,Gene name,Gene type,Gene description
11387,RNA5SP377,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 377 [Source:HGNC Symbol;Acc:HGNC:43277]"
11388,RPS6P21,processed_pseudogene,ribosomal protein S6 pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:36478]
11389,MYL12BP1,processed_pseudogene,MYL12B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51649]
11390,EIF4EBP2P2,processed_pseudogene,eukaryotic translation initiation factor 4E binding protein 2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:49317]
11391,CCDC162P,transcribed_unitary_pseudogene,"coiled-coil domain containing 162, pseudogene [Source:HGNC Symbol;Acc:HGNC:21565]"
11392,RNA5SP378,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 378 [Source:HGNC Symbol;Acc:HGNC:43278]"
11393,KRT8P50,processed_pseudogene,keratin 8 pseudogene 50 [Source:HGNC Symbol;Acc:HGNC:48346]
11394,,unprocessed_pseudogene,vacuolar protein sorting 33B (VPS33B) pseudogene
11395,,processed_pseudogene,"SIN3 homolog A, transcription regulator (yeast) (SIN3A) pseudogene"
11396,NIFKP8,processed_pseudogene,nucleolar protein interacting with the FHA domain of MKI67 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:44956]
11397,GOLGA6L3,unprocessed_pseudogene,golgin A6 family like 3 [Source:HGNC Symbol;Acc:HGNC:37441]
11398,FABP5P9,transcribed_processed_pseudogene,fatty acid binding protein 5 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:31064]
11399,,processed_pseudogene,SKI-interacting protein (SNW1) pseudogene
11400,,processed_pseudogene,galanin receptor pseudogene
11401,GOLGA8VP,unprocessed_pseudogene,"golgin A8 family member V, pseudogene [Source:HGNC Symbol;Acc:HGNC:49920]"
11402,,processed_pseudogene,stromal cell-derived factor 2 (SDF2) pseudogene
11403,RPL36AP45,processed_pseudogene,ribosomal protein L36a pseudogene 45 [Source:HGNC Symbol;Acc:HGNC:36032]
11404,,transcribed_unitary_pseudogene,taste receptor cell gene 1 (Trcg1) pseudogene
11405,NIFKP4,processed_pseudogene,nucleolar protein interacting with the FHA domain of MKI67 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:44952]
11406,ANP32BP1,transcribed_processed_pseudogene,acidic nuclear phosphoprotein 32 family member B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:24267]
11407,COX6A1P2,processed_pseudogene,cytochrome c oxidase subunit 6A1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:35239]
11408,RPL30P7,processed_pseudogene,ribosomal protein L30 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:36402]
11409,RPL7P8,processed_pseudogene,ribosomal protein L7 pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:35914]
11410,,transcribed_unprocessed_pseudogene,pseudogene similar to part of hect domain and RLD 2 HERC2
11411,PMCHL1,transcribed_unprocessed_pseudogene,pro-melanin concentrating hormone like 1 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:9110]
11412,GUSBP18,transcribed_unprocessed_pseudogene,GUSB pseudogene 18 [Source:HGNC Symbol;Acc:HGNC:55770]
11413,NBPF22P,transcribed_unprocessed_pseudogene,"NBPF member 22, pseudogene [Source:HGNC Symbol;Acc:HGNC:28731]"
11414,TRIM60P16,processed_pseudogene,tripartite motif containing 60 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:38488]
11415,,unprocessed_pseudogene,zinc finger protein 730 (ZNF730) pseudogene
11416,,processed_pseudogene,translation machinery associated 7 homolog (S. cerevisiae) (TMA7) pseudogene
11417,CICP28,processed_pseudogene,capicua transcriptional repressor pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:48832]
11418,NAIPP3,transcribed_unprocessed_pseudogene,NAIP pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:54493]
11419,GUSBP3,transcribed_unprocessed_pseudogene,GUSB pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37301]
11420,ZNF734P,unprocessed_pseudogene,"zinc finger protein 734, pseudogene [Source:HGNC Symbol;Acc:HGNC:32465]"
11421,SEPTIN7P5,processed_pseudogene,septin 7 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:38041]
11422,PHKG1P2,processed_pseudogene,phosphorylase kinase catalytic subunit gamma 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:33917]
11423,SLC29A4P2,unprocessed_pseudogene,solute carrier family 29 member 4 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:43782]
11424,TNRC18P2,unprocessed_pseudogene,trinucleotide repeat containing 18 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:34014]
11425,,transcribed_unprocessed_pseudogene,WD repeat domain 70 (WDR70) pseudogene
11426,,transcribed_unprocessed_pseudogene,SRY (sex determining region Y)-box 30 (Sox30) pseudogene
11427,,unprocessed_pseudogene,"solute carrier family 29 (nucleoside transporters), member 4 (SLC29A4) pseudogene"
11428,,unprocessed_pseudogene,"phosphorylase kinase, gamma 1 (muscle) (PHKG1) pseudogene"
11429,CICP24,processed_pseudogene,capicua transcriptional repressor pseudogene 24 [Source:HGNC Symbol;Acc:HGNC:48831]
11430,,processed_pseudogene,"vitamin K epoxide reductase complex, subunit 1-like 1 (VKORC1L1) pseudogene"
11431,,processed_pseudogene,zinc finger protein (ZNF) family pseudogene
11432,PCDHB17P,transcribed_unprocessed_pseudogene,protocadherin beta 17 pseudogene [Source:HGNC Symbol;Acc:HGNC:14547]
11433,PCDHB18P,transcribed_unprocessed_pseudogene,protocadherin beta 18 pseudogene [Source:HGNC Symbol;Acc:HGNC:14548]
11434,GABPAP,processed_pseudogene,GABPA pseudogene [Source:HGNC Symbol;Acc:HGNC:4072]
11435,NMD3P1,processed_pseudogene,NMD3 ribosome export adaptor pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:22672]
11436,,transcribed_processed_pseudogene,TP53 target 3 (TP53TG3) pseudogene
11437,PCDHB19P,transcribed_unprocessed_pseudogene,protocadherin beta 19 pseudogene [Source:HGNC Symbol;Acc:HGNC:14549]
11438,,transcribed_unprocessed_pseudogene,centrosomal protein 192kDa (CEP192) pseudogene
11439,SLC25A1P3,processed_pseudogene,solute carrier family 25 member 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:43846]
11440,VN1R34P,unitary_pseudogene,vomeronasal 1 receptor 34 pseudogene [Source:HGNC Symbol;Acc:HGNC:37354]
11441,ARAFP1,processed_pseudogene,ARAF pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50824]
11442,VN1R35P,transcribed_unprocessed_pseudogene,vomeronasal 1 receptor 35 pseudogene [Source:HGNC Symbol;Acc:HGNC:37355]
11443,VN1R36P,unprocessed_pseudogene,vomeronasal 1 receptor 36 pseudogene [Source:HGNC Symbol;Acc:HGNC:37356]
11444,,transcribed_unprocessed_pseudogene,zinc finger protein family (ZNF) pseudogene
11445,,unprocessed_pseudogene,zinc finger protein 679 (ZNF679) pseudogene
11446,,transcribed_unprocessed_pseudogene,SUMO interacting motifs containing 1 (SIMC1) pseudogene
11447,,transcribed_unprocessed_pseudogene,solute carrier family 36 (proton/amino acid symporter) pseudogene
11448,AACSP1,transcribed_unprocessed_pseudogene,acetoacetyl-CoA synthetase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:18226]
11449,,processed_pseudogene,A kinase (PRKA) interacting protein 1 (AKIP1) pseudogene
11450,SDHAP3,transcribed_unprocessed_pseudogene,SDHA pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:18781]
11451,SAP18P2,processed_pseudogene,SAP18 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:51568]
11452,MRPL45P1,processed_pseudogene,mitochondrial ribosomal protein L45 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:29715]
11453,RPL38P6,processed_pseudogene,RPL38 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:54608]
11454,PDCD6P1,transcribed_unprocessed_pseudogene,PDCD6 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:55763]
11455,GUSBP1,transcribed_unprocessed_pseudogene,GUSB pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:13670]
11456,HLFP1,processed_pseudogene,HLF pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:41922]
11457,CCNG1P1,processed_pseudogene,cyclin G1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39177]
11458,,processed_pseudogene,Zinc finger protein 607 (ZNF607) pseudogene
11459,RPL23AP92,processed_pseudogene,ribosomal protein L23a pseudogene 92 [Source:HGNC Symbol;Acc:HGNC:51627]
11460,ZNF300P1,transcribed_unprocessed_pseudogene,zinc finger protein 300 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:27032]
11461,RNA5SP379,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 379 [Source:HGNC Symbol;Acc:HGNC:43279]"
11462,,processed_pseudogene,tumor protein D52-like 2 (TPD52L2) pseudogene
11463,SEPTIN14P5,transcribed_unprocessed_pseudogene,septin 14 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:51689]
11464,GTF2H2B,transcribed_unprocessed_pseudogene,general transcription factor IIH subunit 2B (pseudogene) [Source:HGNC Symbol;Acc:HGNC:31393]
11465,MRPL36P1,processed_pseudogene,mitochondrial ribosomal protein L36 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:29708]
11466,RBM11P1,processed_pseudogene,RNA binding motif protein 11 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43743]
11467,RPL30P13,processed_pseudogene,ribosomal protein L30 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:36280]
11468,,processed_pseudogene,cytochrome c oxidase subunit Va (COX5A) pseudogene
11469,,processed_pseudogene,alpha-methylacyl-CoA racemase (AMACR) pseudogene
11470,,processed_pseudogene,small nuclear ribonucleoprotein D2 polypeptide 16.5kDa (SNRPD2) pseudogene
11471,PDCL3P5,processed_pseudogene,PDCL3 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:44506]
11472,ARL4AP5,processed_pseudogene,ADP ribosylation factor like GTPase 4A pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:52374]
11473,RPL39P15,processed_pseudogene,ribosomal protein L39 pseudogene 15 [Source:HGNC Symbol;Acc:HGNC:35856]
11474,RPS26P20,processed_pseudogene,ribosomal protein S26 pseudogene 20 [Source:HGNC Symbol;Acc:HGNC:36485]
11475,NAIPP1,transcribed_unprocessed_pseudogene,NAIP pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:54492]
11476,DAP3P2,processed_pseudogene,death associated protein 3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:29762]
11477,,processed_pseudogene,ubiquitin-fold modifier 1 (UFM1) pseudogene
11478,RPS15P4,processed_pseudogene,ribosomal protein S15 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:35712]
11479,CDC42P2,processed_pseudogene,cell division cycle 42 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:33952]
11480,TUBBP6,processed_pseudogene,tubulin beta class I pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:42175]
11481,,unprocessed_pseudogene,coiled-coil domain containing 144C (CCDC144C) pseudogene
11482,SUMO2P3,processed_pseudogene,SUMO2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39013]
11483,,processed_pseudogene,chromosome 7 open reading frame 73 (C7orf73) pseudogene
11484,CICP11,processed_pseudogene,capicua transcriptional repressor pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:37903]
11485,PSPHP1,unprocessed_pseudogene,phosphoserine phosphatase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:9578]
11486,CICP12,processed_pseudogene,capicua transcriptional repressor pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:37905]
11487,,processed_pseudogene,"pseudogene similar to part of cell division cycle 42 (GTP binding protein, 25kDa) CDC42"
11488,,processed_pseudogene,transmembrane protein 160 (TMEM160) pseudogene
11489,,processed_pseudogene,transaldolase 1 (TALDO1) pseudogene
11490,HNRNPA1P63,processed_pseudogene,heterogeneous nuclear ribonucleoprotein A1 pseudogene 63 [Source:HGNC Symbol;Acc:HGNC:48793]
11491,NSA2P7,processed_pseudogene,NSA2 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:54588]
11492,RPL13P4,processed_pseudogene,ribosomal protein L13 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:31027]
11493,,processed_pseudogene,small nuclear ribonucleoprotein polypeptide F (SNRPF) pseudogene
11494,RNA5SP79,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 79 [Source:HGNC Symbol;Acc:HGNC:42856]"
11495,,transcribed_processed_pseudogene,leucine rich repeat containing 37 member A3 (LRRC37A3) pseudogene
11496,DDX18P4,processed_pseudogene,DEAD-box helicase 18 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:33967]
11497,CSNK1A1P3,processed_pseudogene,casein kinase 1 alpha 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:38669]
11498,RBM22P12,processed_pseudogene,RNA binding motif protein 22 pseudogene 12 [Source:HGNC Symbol;Acc:HGNC:49207]
11499,DHFRP2,transcribed_processed_pseudogene,dihydrofolate reductase pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:2863]
11500,,processed_pseudogene,mitogen-activated protein kinase 6 (MAPK6) pseudogene
11501,,processed_pseudogene,RAB GTPase activating protein 1-like (RABGAP1L) pseudogene
11502,ENO1P3,processed_pseudogene,enolase 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:37944]
11503,PDHA1P1,processed_pseudogene,PDHA1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:44636]
11504,PPIAP16,processed_pseudogene,peptidylprolyl isomerase A pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:9269]
11505,VN1R67P,unitary_pseudogene,vomeronasal 1 receptor 67 pseudogene [Source:HGNC Symbol;Acc:HGNC:37387]
11506,,transcribed_processed_pseudogene,zinc finger protein 267 (ZNF267) pseudogene
11507,VN1R3,unitary_pseudogene,vomeronasal 1 receptor 3 [Source:HGNC Symbol;Acc:HGNC:19867]
11508,,processed_pseudogene,cytidylate kinase (CMPK) pseudogene
11509,PPIAP59,processed_pseudogene,peptidylprolyl isomerase A pseudogene 59 [Source:HGNC Symbol;Acc:HGNC:53683]
11510,RPL7P38,processed_pseudogene,ribosomal protein L7 pseudogene 38 [Source:HGNC Symbol;Acc:HGNC:36731]
11511,AKIRIN1P1,processed_pseudogene,akirin 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50794]
11512,RPL29P14,processed_pseudogene,ribosomal protein L29 pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:36687]
11513,BNIP3P5,processed_pseudogene,BCL2 interacting protein 3 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:39658]
11514,,unprocessed_pseudogene,novel Ankyrin repeat domain-containing protein pseudogene
11515,CARS1P1,processed_pseudogene,cysteinyl-tRNA synthetase 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50477]
11516,RPL21P123,transcribed_processed_pseudogene,ribosomal protein L21 pseudogene 123 [Source:HGNC Symbol;Acc:HGNC:35691]
11517,NENFP1,processed_pseudogene,neudesin neurotrophic factor pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:50298]
11518,,processed_pseudogene,"NADH dehydrogenase (ubiquinone) Fe-S protein 5, 15kDa (NADH-coenzyme Q reductase) (NDUFS5) pseudogene"
11519,NBEAP1,transcribed_unprocessed_pseudogene,neurobeachin pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:1007]
11520,RPL7L1P2,processed_pseudogene,ribosomal protein L7 like 1 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39484]
11521,CICP17,processed_pseudogene,capicua transcriptional repressor pseudogene 17 [Source:HGNC Symbol;Acc:HGNC:48827]
11522,,processed_pseudogene,forkhead box H1 (FOXH1) pseudogene
11523,HERC2P3,transcribed_unprocessed_pseudogene,HERC2 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:4871]
11524,,transcribed_processed_pseudogene,"proteasome (prosome, macropain) activator subunit 3 (PA28 gamma; Ki) pseudogene"
11525,SNX25P1,unprocessed_pseudogene,sorting nexin 25 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:41509]
11526,ARPC3P2,processed_pseudogene,actin related protein 2/3 complex subunit 3 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:39431]
11527,FDPSP8,processed_pseudogene,farnesyl diphosphate synthase pseudogene 8 [Source:HGNC Symbol;Acc:HGNC:39085]
11528,,transcribed_unprocessed_pseudogene,"TBC1 domain family, member 2B (TBC1D2B) pseudogene"
11529,GOLGA6GP,transcribed_unprocessed_pseudogene,"golgin A6 family member G, pseudogene [Source:HGNC Symbol;Acc:HGNC:55709]"
11530,CSPG4P13,transcribed_unprocessed_pseudogene,chondroitin sulfate proteoglycan 4 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:49195]
11531,NECAP1P1,processed_pseudogene,NECAP endocytosis associated 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:43912]
11532,GOLGA6FP,transcribed_unprocessed_pseudogene,"golgin A6 family member F, pseudogene [Source:HGNC Symbol;Acc:HGNC:49206]"
11533,COMMD4P1,transcribed_unprocessed_pseudogene,COMM domain containing 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:51909]
11534,ADAMTS7P3,transcribed_unprocessed_pseudogene,ADAMTS7 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:49409]
11535,GPR141BP,unitary_pseudogene,"G protein-coupled receptor 141B, pseudogene [Source:HGNC Symbol;Acc:HGNC:53813]"
11536,CDCA3P1,processed_pseudogene,CDCA3 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:56264]
11537,OASL2P,unitary_pseudogene,"2'-5' oligoadenylate synthetase like 2, pseudogene [Source:HGNC Symbol;Acc:HGNC:53738]"
11538,RPSAP25,processed_pseudogene,ribosomal protein SA pseudogene 25 [Source:HGNC Symbol;Acc:HGNC:36405]
11539,,processed_pseudogene,pancreatic progenitor cell differentiation and proliferation factor homolog (zebrafish) ( PPDPF) pseudogene
11540,UBE2Q2P16,transcribed_unprocessed_pseudogene,UBE2Q2 pseudogene 16 [Source:HGNC Symbol;Acc:HGNC:44656]
11541,,processed_pseudogene,ribosomal protein L10 (RPL10)
11542,,processed_pseudogene,carbonyl reductase 3 (CBR3) pseudogene
11543,,processed_pseudogene,mesoderm development candidate 2 (MESDC2) pseudogene
11544,GOLGA2P7,transcribed_unprocessed_pseudogene,GOLGA2 pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:49516]
11545,,processed_pseudogene,mitochondrial assembly of ribosomal large subunit 1 (MALSU1) pseudogene
11546,,processed_pseudogene,nucleosome assembly protein 1-like 1 (NAP1L1) pseudogene
11547,OTX2P1,processed_pseudogene,OTX2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33281]
11548,DNM1P51,transcribed_unprocessed_pseudogene,dynamin 1 pseudogene 51 [Source:HGNC Symbol;Acc:HGNC:48500]
11549,STRCP1,transcribed_unprocessed_pseudogene,stereocilin pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33915]
11550,,processed_pseudogene,ribosomal protein S15a(RPS15A)pseudogene
11551,COX5BP3,processed_pseudogene,cytochrome c oxidase subunit 5B pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:2272]
11552,RPS3AP27,processed_pseudogene,RPS3A pseudogene 27 [Source:HGNC Symbol;Acc:HGNC:35978]
11553,UBE2Q2P13,transcribed_unprocessed_pseudogene,UBE2Q2 pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:56078]
11554,DNM1P46,transcribed_unprocessed_pseudogene,dynamin 1 pseudogene 46 [Source:HGNC Symbol;Acc:HGNC:35199]
11555,DLSTP1,processed_pseudogene,dihydrolipoamide S-succinyltransferase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:2912]
11556,CHEK2P2,transcribed_unprocessed_pseudogene,CHEK2 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:43578]
11557,RBM22P5,processed_pseudogene,RNA binding motif protein 22 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:39698]
11558,WHAMMP4,transcribed_unprocessed_pseudogene,WHAMM pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:55700]
11559,RPSAP9,processed_pseudogene,ribosomal protein SA pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:31463]
11560,H3P32,processed_pseudogene,H3 histone pseudogene 32 [Source:HGNC Symbol;Acc:HGNC:54465]
11561,,transcribed_unprocessed_pseudogene,"Serine/threonine-protein kinase ULK4 (ULK4), pseudogene"
11562,UBE2Q2P6,transcribed_unprocessed_pseudogene,UBE2Q2 pseudogene 6 [Source:HGNC Symbol;Acc:HGNC:49412]
11563,ARPC3P3,processed_pseudogene,actin related protein 2/3 complex subunit 3 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39432]
11564,APOOP2,processed_pseudogene,apolipoprotein O pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:48740]
11565,RPS3AP14,processed_pseudogene,RPS3A pseudogene 14 [Source:HGNC Symbol;Acc:HGNC:35715]
11566,SNRPCP11,processed_pseudogene,small nuclear ribonucleoprotein polypeptide C pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:49826]
11567,ENPP7P4,transcribed_unprocessed_pseudogene,ectonucleotide pyrophosphatase/phosphodiesterase 7 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:48687]
11568,,processed_pseudogene,pseudogene similar to part of fibrosin-like 1 (FBRSL1)
11569,GOLGA6EP,transcribed_unprocessed_pseudogene,"golgin A6 family member E, pseudogene [Source:HGNC Symbol;Acc:HGNC:55708]"
11570,CYCSP7,processed_pseudogene,CYCS pseudogene 7 [Source:HGNC Symbol;Acc:HGNC:24422]
11571,,transcribed_unprocessed_pseudogene,golgin subfamily A pseudogene
11572,ULK4P1,transcribed_unprocessed_pseudogene,ULK4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:15775]
11573,EEF1A1P32,unprocessed_pseudogene,eukaryotic translation elongation factor 1 alpha 1 pseudogene 32 [Source:HGNC Symbol;Acc:HGNC:37909]
11574,GOLGA6L5P,transcribed_unprocessed_pseudogene,"golgin A6 family like 5, pseudogene [Source:HGNC Symbol;Acc:HGNC:30472]"
11575,FAM204BP,processed_pseudogene,"family with sequence similarity 204 member B, pseudogene [Source:HGNC Symbol;Acc:HGNC:42011]"
11576,RPL7AP11,processed_pseudogene,ribosomal protein L7a pseudogene 11 [Source:HGNC Symbol;Acc:HGNC:35242]
11577,UBE2Q2P1,transcribed_unprocessed_pseudogene,UBE2Q2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:37439]
11578,LINC00933,transcribed_unprocessed_pseudogene,long intergenic non-protein coding RNA 933 [Source:HGNC Symbol;Acc:HGNC:48625]
11579,CATSPER2P1,transcribed_unprocessed_pseudogene,cation channel sperm associated 2 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:31054]
11580,PGAM1P4,processed_pseudogene,phosphoglycerate mutase 1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:42451]
