,Gene name,Gene type,Gene description
13591,HOTAIR,lncRNA,HOX transcript antisense RNA [Source:HGNC Symbol;Acc:HGNC:33510]
13592,,lncRNA,"novel transcript, sense intronic to ANXA4"
13593,RNU6-137P,snRNA,"RNA, U6 small nuclear 137, pseudogene [Source:HGNC Symbol;Acc:HGNC:47100]"
13594,,lncRNA,"novel transcript, antisense to CACNA2D3"
13595,RNU7-103P,snRNA,"RNA, U7 small nuclear 103 pseudogene [Source:HGNC Symbol;Acc:HGNC:45637]"
13596,SLC8A1-AS1,lncRNA,SLC8A1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44102]
13597,,lncRNA,"novel transcript, sense intronic to SLC8A1"
13598,LINC01794,lncRNA,long intergenic non-protein coding RNA 1794 [Source:HGNC Symbol;Acc:HGNC:52584]
13599,RN7SL575P,misc_RNA,"RNA, 7SL, cytoplasmic 575, pseudogene [Source:HGNC Symbol;Acc:HGNC:46591]"
13600,ESRG,lncRNA,embryonic stem cell related [Source:HGNC Symbol;Acc:HGNC:39079]
13601,CACNA2D3-AS1,lncRNA,CACNA2D3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40702]
13602,LINC02017,lncRNA,long intergenic non-protein coding RNA 2017 [Source:HGNC Symbol;Acc:HGNC:52852]
13603,,lncRNA,putative  novel transcript
13604,SNHG1,lncRNA,small nucleolar RNA host gene 1 [Source:HGNC Symbol;Acc:HGNC:32688]
13605,,lncRNA,"novel transcript, antisense to FKBP4"
13606,,lncRNA,"novel transcript, antisense to ITFG2"
13607,RN7SL832P,lncRNA,"RNA, 7SL, cytoplasmic 832, pseudogene [Source:HGNC Symbol;Acc:HGNC:46848]"
13608,RNU7-138P,snRNA,"RNA, U7 small nuclear 138 pseudogene [Source:HGNC Symbol;Acc:HGNC:45672]"
13609,RNU6-1315P,snRNA,"RNA, U6 small nuclear 1315, pseudogene [Source:HGNC Symbol;Acc:HGNC:48278]"
13610,LINC02022,lncRNA,long intergenic non-protein coding RNA 2022 [Source:HGNC Symbol;Acc:HGNC:52857]
13611,ALDH1L1-AS2,lncRNA,ALDH1L1 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:42446]
13612,,lncRNA,"novel transcript, antisense to CBLB"
13613,NEPRO-AS1,lncRNA,NEPRO antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41049]
13614,LINC00870,lncRNA,long intergenic non-protein coding RNA 870 [Source:HGNC Symbol;Acc:HGNC:27319]
13615,TRPC2,lncRNA,transient receptor potential cation channel subfamily C member 2 (pseudogene) [Source:HGNC Symbol;Acc:HGNC:12334]
13616,TSPAN9-IT1,lncRNA,TSPAN9 intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41462]
13617,,lncRNA,"novel transcript, antisense to THPO"
13618,LINC02827,lncRNA,long intergenic non-protein coding RNA 2827 [Source:HGNC Symbol;Acc:HGNC:54358]
13619,EIF1B-AS1,lncRNA,EIF1B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44555]
13620,LINC02417,lncRNA,long intergenic non-protein coding RNA 2417 [Source:HGNC Symbol;Acc:HGNC:53347]
13621,BHLHE40-AS1,lncRNA,BHLHE40 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44471]
13622,RNU7-176P,snRNA,"RNA, U7 small nuclear 176 pseudogene [Source:HGNC Symbol;Acc:HGNC:45710]"
13623,LINC01954,lncRNA,long intergenic non-protein coding RNA 1954 [Source:HGNC Symbol;Acc:HGNC:52779]
13624,,lncRNA,"novel transcript, antisense to KCNMB2"
13625,RNU6-174P,snRNA,"RNA, U6 small nuclear 174, pseudogene [Source:HGNC Symbol;Acc:HGNC:47137]"
13626,SATB1-AS1,lncRNA,SATB1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50687]
13627,,lncRNA,"novel transcript, antisense to ITPR1"
13628,,lncRNA,"novel transcript, intronic to CMTM8"
13629,ITPR1-DT,lncRNA,ITPR1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:44470]
13630,LINC00506,lncRNA,long intergenic non-protein coding RNA 506 [Source:NCBI gene (formerly Entrezgene);Acc:100846978]
13631,CCR5AS,lncRNA,CCR5 antisense RNA [Source:HGNC Symbol;Acc:HGNC:54398]
13632,NECTIN3-AS1,lncRNA,NECTIN3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40813]
13633,PTPN23-DT,lncRNA,PTPN23 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55397]
13634,,lncRNA,"Novel transcript, antisense to MCM2"
13635,KIF9-AS1,lncRNA,KIF9 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:26822]
13636,LPP-AS2,lncRNA,LPP antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:27952]
13637,GSK3B-DT,lncRNA,GSK3B divergent transcript [Source:HGNC Symbol;Acc:HGNC:55635]
13638,MIR1262,miRNA,microRNA 1262 [Source:HGNC Symbol;Acc:HGNC:35328]
13639,,lncRNA,"novel transcript, antisense to GBP4"
13640,LINC02004,lncRNA,long intergenic non-protein coding RNA 2004 [Source:HGNC Symbol;Acc:HGNC:52838]
13641,ERICH6-AS1,lncRNA,ERICH6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41205]
13642,LINC00960,lncRNA,long intergenic non-protein coding RNA 960 [Source:HGNC Symbol;Acc:HGNC:48710]
13643,LINC01266,lncRNA,long intergenic non-protein coding RNA 1266 [Source:HGNC Symbol;Acc:HGNC:50309]
13644,MYLK-AS1,lncRNA,MYLK antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:42440]
13645,GCC2-AS1,lncRNA,GCC2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:28126]
13646,LIMS1-AS1,lncRNA,LIMS1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40342]
13647,LINC01322,lncRNA,long intergenic non-protein coding RNA 1322 [Source:HGNC Symbol;Acc:HGNC:50528]
13648,LINC02015,lncRNA,long intergenic non-protein coding RNA 2015 [Source:HGNC Symbol;Acc:HGNC:52850]
13649,,lncRNA,"novel transcript, sense intronic to C3orf58"
13650,ADAMTS9-AS2,lncRNA,ADAMTS9 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:42435]
13651,LINC00885,lncRNA,long intergenic non-protein coding RNA 885 [Source:HGNC Symbol;Acc:HGNC:48571]
13652,SOX2-OT,lncRNA,SOX2 overlapping transcript [Source:HGNC Symbol;Acc:HGNC:20209]
13653,LINC00877,lncRNA,long intergenic non-protein coding RNA 877 [Source:HGNC Symbol;Acc:HGNC:27706]
13654,SEMA3B-AS1,lncRNA,SEMA3B antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:49096]
13655,,lncRNA,"novel transcript, antisense to COX17"
13656,,lncRNA,"novel transcript, antisense to BCL6-AS1"
13657,MBNL1-AS1,lncRNA,MBNL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44584]
13658,,lncRNA,"novel transcript, antisense to CCK"
13659,,lncRNA,novel transcrpt
13660,,lncRNA,"novel transcript, antisense to SEC22C"
13661,,lncRNA,"novel transcript, antisense to GOLGB1"
13662,LINC00881,lncRNA,long intergenic non-protein coding RNA 881 [Source:HGNC Symbol;Acc:HGNC:48567]
13663,TPRG1-AS1,lncRNA,TPRG1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:42391]
13664,MELTF-AS1,lncRNA,MELTF antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40373]
13665,,lncRNA,"novel transcript, sense intronic to PIGX"
13666,PTPRG-AS1,lncRNA,PTPRG antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44638]
13667,LINC01857,lncRNA,long intergenic non-protein coding RNA 1857 [Source:HGNC Symbol;Acc:HGNC:52673]
13668,RNU6-664P,snRNA,"RNA, U6 small nuclear 664, pseudogene [Source:HGNC Symbol;Acc:HGNC:47627]"
13669,THUMPD3-AS1,lncRNA,THUMPD3 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44478]
13670,MIR4775,miRNA,microRNA 4775 [Source:HGNC Symbol;Acc:HGNC:41885]
13671,TWF2-DT,lncRNA,TWF2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55619]
13672,NTM-IT,lncRNA,NTM intronic transcript [Source:HGNC Symbol;Acc:HGNC:41437]
13673,XXYLT1-AS2,lncRNA,XXYLT1 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:41154]
13674,,lncRNA,"novel transcript, sense intronic to CTDSPL"
13675,RNA5SP113,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 113 [Source:HGNC Symbol;Acc:HGNC:42911]"
13676,,lncRNA,"novel transcript, antisense to PDE1A"
13677,RN7SL267P,misc_RNA,"RNA, 7SL, cytoplasmic 267, pseudogene [Source:HGNC Symbol;Acc:HGNC:46283]"
13678,RNU6-107P,snRNA,"RNA, U6 small nuclear 107, pseudogene [Source:HGNC Symbol;Acc:HGNC:47070]"
13679,TMEM44-AS1,lncRNA,TMEM44 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44272]
13680,COPB2-DT,lncRNA,COPB2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55579]
13681,LGALSL-DT,lncRNA,LGALSL divergent transcript [Source:HGNC Symbol;Acc:HGNC:53951]
13682,LINC02027,lncRNA,long intergenic non-protein coding RNA 2027 [Source:HGNC Symbol;Acc:HGNC:52862]
13683,,lncRNA,"novel transcript, sense intronic to RP11-79P21.2and FOXP1"
13684,ZBTB47-AS1,lncRNA,ZBTB47 and NKTR antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41174]
13685,LINC01805,lncRNA,long intergenic non-protein coding RNA 1805 [Source:HGNC Symbol;Acc:HGNC:52597]
13686,MIR4434,miRNA,microRNA 4434 [Source:HGNC Symbol;Acc:HGNC:41832]
13687,RNU6-100P,snRNA,"RNA, U6 small nuclear 100, pseudogene [Source:HGNC Symbol;Acc:HGNC:47063]"
13688,LINC02579,lncRNA,long intergenic non-protein coding RNA 2579 [Source:HGNC Symbol;Acc:HGNC:27942]
13689,OPCML-IT2,lncRNA,OPCML intronic transcript 2 [Source:HGNC Symbol;Acc:HGNC:41365]
13690,,lncRNA,"novel transcript, antisense to MCF2L2"
13691,ITGA9-AS1,lncRNA,ITGA9 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49668]
13692,OPCML-IT1,lncRNA,OPCML intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41366]
13693,,lncRNA,"novel transcript, antisense to OPCML"
13694,,lncRNA,"novel transcript, sense intronic to ARID2"
13695,RN7SL246P,misc_RNA,"RNA, 7SL, cytoplasmic 246, pseudogene [Source:HGNC Symbol;Acc:HGNC:46262]"
13696,,lncRNA,"novel transcript, sense intronic to RNF10"
13697,DDN-AS1,lncRNA,DDN and PRKAG1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53464]
13698,,lncRNA,"novel transcript, antisense to THRB"
13699,ATP13A3-DT,lncRNA,ATP13A3 divergent transcript [Source:HGNC Symbol;Acc:HGNC:48570]
13700,TMEM44-AS2,lncRNA,TMEM44 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:41082]
13701,MIR3160-1,miRNA,microRNA 3160-1 [Source:HGNC Symbol;Acc:HGNC:38197]
13702,MIR3160-2,miRNA,microRNA 3160-2 [Source:HGNC Symbol;Acc:HGNC:38192]
13703,,lncRNA,"novel transcript, antisense to AMBRA1"
13704,,lncRNA,"novel transcript, antisense to PPP2R3A"
13705,,lncRNA,"novel transcript, antisense to TUBA1B"
13706,MIR1246,miRNA,microRNA 1246 [Source:HGNC Symbol;Acc:HGNC:35312]
13707,RNU6ATAC14P,snRNA,"RNA, U6atac small nuclear 14, pseudogene [Source:HGNC Symbol;Acc:HGNC:46913]"
13708,SMARCAL1-AS1,lncRNA,SMARCAL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40555]
13709,RPL37A-DT,lncRNA,RPL37A divergent transcript [Source:HGNC Symbol;Acc:HGNC:40510]
13710,LINC01280,lncRNA,long intergenic non-protein coding RNA 1280 [Source:HGNC Symbol;Acc:HGNC:50336]
13711,RNA5SP120,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 120 [Source:HGNC Symbol;Acc:HGNC:42918]"
13712,LINC01921,lncRNA,long intergenic non-protein coding RNA 1921 [Source:HGNC Symbol;Acc:HGNC:52740]
13713,LINC02084,lncRNA,long intergenic non-protein coding RNA 2084 [Source:HGNC Symbol;Acc:HGNC:52934]
13714,LINC01206,lncRNA,long intergenic non-protein coding RNA 1206 [Source:HGNC Symbol;Acc:HGNC:49637]
13715,RNU6-474P,snRNA,"RNA, U6 small nuclear 474, pseudogene [Source:HGNC Symbol;Acc:HGNC:47437]"
13716,RN7SL459P,misc_RNA,"RNA, 7SL, cytoplasmic 459, pseudogene [Source:HGNC Symbol;Acc:HGNC:46475]"
13717,RN7SL67P,misc_RNA,"RNA, 7SL, cytoplasmic 67, pseudogene [Source:HGNC Symbol;Acc:HGNC:46083]"
13718,RNU6-254P,snRNA,"RNA, U6 small nuclear 254, pseudogene [Source:HGNC Symbol;Acc:HGNC:47217]"
13719,,lncRNA,"novel transcript, sense intronic to AEBP2"
13720,LINC02963,lncRNA,long intergenic non-protein coding RNA 2963 [Source:HGNC Symbol;Acc:HGNC:53945]
13721,RMST,lncRNA,rhabdomyosarcoma 2 associated transcript [Source:HGNC Symbol;Acc:HGNC:29893]
13722,MIR5582,miRNA,microRNA 5582 [Source:HGNC Symbol;Acc:HGNC:43461]
13723,SNORD67,snoRNA,"small nucleolar RNA, C/D box 67 [Source:HGNC Symbol;Acc:HGNC:32728]"
13724,LRP4-AS1,lncRNA,LRP4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44128]
13725,,lncRNA,"novel transcript, antisense to TARBP2"
13726,ZNF84-DT,lncRNA,ZNF84 divergent transcript [Source:HGNC Symbol;Acc:HGNC:53355]
13727,LINC00944,lncRNA,long intergenic non-protein coding RNA 944 [Source:HGNC Symbol;Acc:HGNC:48640]
13728,RN7SKP265,misc_RNA,RN7SK pseudogene 265 [Source:HGNC Symbol;Acc:HGNC:45989]
13729,,lncRNA,"novel transcript, overlapping to PLOD2"
13730,,lncRNA,"novel transcript, antisense to PLOD2"
13731,LINC02471,lncRNA,long intergenic non-protein coding RNA 2471 [Source:HGNC Symbol;Acc:HGNC:53410]
13732,LNCSRLR,lncRNA,lncRNA sorafenib resistance in renal cell carcinoma associated [Source:HGNC Symbol;Acc:HGNC:52753]
13733,CCDC13-AS2,lncRNA,CCDC13 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:53019]
13734,LINC02470,lncRNA,long intergenic non-protein coding RNA 2470 [Source:HGNC Symbol;Acc:HGNC:53409]
13735,BTG1-DT,lncRNA,BTG1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55600]
13736,LINC02822,lncRNA,long intergenic non-protein coding RNA 2822 [Source:HGNC Symbol;Acc:HGNC:54353]
13737,HNF1A-AS1,lncRNA,HNF1A antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:26785]
13738,ACAD9-DT,lncRNA,ACAD9 divergent transcript [Source:HGNC Symbol;Acc:HGNC:56086]
13739,PRANCR,lncRNA,progenitor renewal associated non-coding RNA [Source:HGNC Symbol;Acc:HGNC:51126]
13740,LINC00939,lncRNA,long intergenic non-protein coding RNA 939 [Source:HGNC Symbol;Acc:HGNC:48631]
13741,TBX5-AS1,lncRNA,TBX5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27402]
13742,RNA5SP137,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 137 [Source:HGNC Symbol;Acc:HGNC:43037]"
13743,,lncRNA,"novel transcript, sense intronic to CASP8"
13744,,lncRNA,"novel transcript, antisense to BOLL"
13745,LINC02371,lncRNA,long intergenic non-protein coding RNA 2371 [Source:HGNC Symbol;Acc:HGNC:53293]
13746,LINC00938,lncRNA,long intergenic non-protein coding RNA 938 [Source:HGNC Symbol;Acc:HGNC:48630]
13747,LINC02453,lncRNA,long intergenic non-protein coding RNA 2453 [Source:HGNC Symbol;Acc:HGNC:53392]
13748,TMEM263-DT,lncRNA,TMEM263 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55395]
13749,MAPKAPK5-AS1,lncRNA,MAPKAPK5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:24091]
13750,RNU6-560P,snRNA,"RNA, U6 small nuclear 560, pseudogene [Source:HGNC Symbol;Acc:HGNC:47523]"
13751,LINC02695,lncRNA,long intergenic non-protein coding RNA 2695 [Source:HGNC Symbol;Acc:HGNC:54209]
13752,MYG1-AS1,lncRNA,MYG1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54810]
13753,LINC02384,lncRNA,long intergenic non-protein coding RNA 2384 [Source:HGNC Symbol;Acc:HGNC:53308]
13754,SBNO1-AS1,lncRNA,SBNO1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:54355]
13755,SLFNL1-AS1,lncRNA,SLFNL1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44126]
13756,PARP11-AS1,lncRNA,PARP11 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40103]
13757,,lncRNA,"novel transcript, sense intronic to CBX5"
13758,CD27-AS1,lncRNA,CD27 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43896]
13759,,lncRNA,"novel transcript, antisense to PLCL1"
13760,,lncRNA,"novel transcript, antisense to RNFT2"
13761,LINC02446,lncRNA,long intergenic non-protein coding RNA 2446 [Source:HGNC Symbol;Acc:HGNC:53378]
13762,LHX5-AS1,lncRNA,LHX5 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:49570]
13763,SNORD19,snoRNA,"small nucleolar RNA, C/D box 19 [Source:HGNC Symbol;Acc:HGNC:32717]"
13764,SNORD19B,snoRNA,"small nucleolar RNA, C/D box 19B [Source:HGNC Symbol;Acc:HGNC:33570]"
13765,SNORD19C,snoRNA,"small nucleolar RNA, C/D box 19C [Source:HGNC Symbol;Acc:HGNC:52224]"
13766,SNORD69,snoRNA,"small nucleolar RNA, C/D box 69 [Source:HGNC Symbol;Acc:HGNC:32730]"
13767,TNS2-AS1,lncRNA,TNS2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27464]
13768,LINC01795,lncRNA,long intergenic non-protein coding RNA 1795 [Source:HGNC Symbol;Acc:HGNC:52585]
13769,TEX41,lncRNA,testis expressed 41 [Source:HGNC Symbol;Acc:HGNC:48667]
13770,,lncRNA,"novel transcript, antisense to RABEP1"
13771,,lncRNA,"novel transcript, antisense to NUDT4"
13772,PRSS23-AS1,lncRNA,PRSS23 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:56071]
13773,,lncRNA,"novel transcript, sense intronic to ATF7IP"
13774,,lncRNA,"novel transcript, antisense to SMCO2"
13775,LINC01234,lncRNA,long intergenic non-protein coding RNA 1234 [Source:HGNC Symbol;Acc:HGNC:49757]
13776,FZD4-DT,lncRNA,FZD4 divergent transcript [Source:HGNC Symbol;Acc:HGNC:54219]
13777,LINC00173,lncRNA,long intergenic non-protein coding RNA 173 [Source:HGNC Symbol;Acc:HGNC:33791]
13778,,lncRNA,"novel transcript, antisense to DUSP16"
13779,CNPY2-AS1,lncRNA,CNPY2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55480]
13780,LINC02422,lncRNA,long intergenic non-protein coding RNA 2422 [Source:HGNC Symbol;Acc:HGNC:53352]
13781,,lncRNA,"novel transcript, antisense to RPAIN"
13782,PXN-AS1,lncRNA,PXN antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44123]
13783,LINC01405,lncRNA,long intergenic non-protein coding RNA 1405 [Source:HGNC Symbol;Acc:HGNC:50688]
13784,,lncRNA,"novel transcript, antisense to CD163"
13785,USP30-AS1,lncRNA,USP30 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40909]
13786,,lncRNA,"novel transcript, antisense to KLRD1"
13787,FAM66C,lncRNA,family with sequence similarity 66 member C [Source:HGNC Symbol;Acc:HGNC:21644]
13788,,lncRNA,"novel transcript, antisense to STIP1"
13789,,lncRNA,"novel transcript, antisense to HRAS"
13790,DHX33-DT,lncRNA,DHX33 divergent transcript [Source:HGNC Symbol;Acc:HGNC:52937]
13791,RPAP3-DT,lncRNA,RPAP3 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55477]
13792,,lncRNA,"novel transcript, antisense to RAB35"
13793,PCED1B-AS1,lncRNA,PCED1B antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44166]
13794,LINC01966,lncRNA,long intergenic non-protein coding RNA 1966 [Source:HGNC Symbol;Acc:HGNC:52792]
13795,RNU7-2P,snRNA,"RNA, U7 small nuclear 2 pseudogene [Source:HGNC Symbol;Acc:HGNC:34098]"
13796,,lncRNA,"novel transcript, antisense to LAD1"
13797,LINC01911,lncRNA,long intergenic non-protein coding RNA 1911 [Source:HGNC Symbol;Acc:HGNC:52730]
13798,RNU6-692P,snRNA,"RNA, U6 small nuclear 692, pseudogene [Source:HGNC Symbol;Acc:HGNC:47655]"
13799,RNU6-715P,snRNA,"RNA, U6 small nuclear 715, pseudogene [Source:HGNC Symbol;Acc:HGNC:47678]"
13800,RNA5SP106,rRNA_pseudogene,"RNA, 5S ribosomal pseudogene 106 [Source:HGNC Symbol;Acc:HGNC:42904]"
13801,ITIH4-AS1,lncRNA,ITIH4 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40310]
13802,,lncRNA,"novel transcript, antisense to C12orf57"
13803,MIR200CHG,lncRNA,MIR200C and MIR141 host gene [Source:HGNC Symbol;Acc:HGNC:53161]
13804,MIR8064,miRNA,microRNA 8064 [Source:HGNC Symbol;Acc:HGNC:50236]
13805,CSRP1-AS1,lncRNA,CSRP1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55856]
13806,IPO9-AS1,lncRNA,IPO9 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40892]
13807,SNORA49,snoRNA,"small nucleolar RNA, H/ACA box 49 [Source:HGNC Symbol;Acc:HGNC:32642]"
13808,MIR5191,miRNA,microRNA 5191 [Source:HGNC Symbol;Acc:HGNC:43497]
13809,RNU6-501P,snRNA,"RNA, U6 small nuclear 501, pseudogene [Source:HGNC Symbol;Acc:HGNC:47464]"
13810,MIR1231,miRNA,microRNA 1231 [Source:HGNC Symbol;Acc:HGNC:33921]
13811,,lncRNA,"novel transcript, antisense to SLC25A38and CCR8"
13812,MIR6739,miRNA,microRNA 6739 [Source:HGNC Symbol;Acc:HGNC:50165]
13813,,lncRNA,"novel transcript, sense intronic to VMP1"
13814,,lncRNA,"novel transcript, antisense to chromosome 17 open reading frame 105"
13815,MIR6736,miRNA,microRNA 6736 [Source:HGNC Symbol;Acc:HGNC:50072]
13816,RN7SL767P,misc_RNA,"RNA, 7SL, cytoplasmic 767, pseudogene [Source:HGNC Symbol;Acc:HGNC:46783]"
13817,RNU7-70P,snRNA,"RNA, U7 small nuclear 70 pseudogene [Source:HGNC Symbol;Acc:HGNC:34166]"
13818,RNU6-542P,snRNA,"RNA, U6 small nuclear 542, pseudogene [Source:HGNC Symbol;Acc:HGNC:47505]"
13819,PPM1J-DT,lncRNA,PPM1J divergent transcript [Source:HGNC Symbol;Acc:HGNC:55355]
13820,,lncRNA,"novel transcript, antisense to CCT4"
13821,ZBTB11-AS1,lncRNA,ZBTB11 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48573]
13822,RNU6-1180P,snRNA,"RNA, U6 small nuclear 1180, pseudogene [Source:HGNC Symbol;Acc:HGNC:48143]"
13823,TBL1XR1-AS1,lncRNA,TBL1XR1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:41243]
13824,RNU6-681P,snRNA,"RNA, U6 small nuclear 681, pseudogene [Source:HGNC Symbol;Acc:HGNC:47644]"
13825,LINC00501,lncRNA,long intergenic non-protein coding RNA 501 [Source:HGNC Symbol;Acc:HGNC:43439]
13826,RN7SKP52,misc_RNA,RN7SK pseudogene 52 [Source:HGNC Symbol;Acc:HGNC:45776]
13827,RNVU1-19,snRNA,"RNA, variant U1 small nuclear 19 [Source:HGNC Symbol;Acc:HGNC:48324]"
13828,IFNG-AS1,lncRNA,IFNG antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:43910]
13829,FLJ12825,lncRNA,uncharacterized LOC440101 [Source:NCBI gene (formerly Entrezgene);Acc:440101]
13830,FAM242C,lncRNA,family with sequence similarity 242 member C [Source:HGNC Symbol;Acc:HGNC:53873]
13831,TSPOAP1-AS1,lncRNA,"TSPOAP1, SUPT4H1 and RNF43 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44148]"
13832,LINC02381,lncRNA,long intergenic non-protein coding RNA 2381 [Source:HGNC Symbol;Acc:HGNC:53304]
13833,,lncRNA,"novel transcript, antisense to SMUG1"
13834,MIR215,miRNA,microRNA 215 [Source:HGNC Symbol;Acc:HGNC:31592]
13835,MIR194-1,miRNA,microRNA 194-1 [Source:HGNC Symbol;Acc:HGNC:31564]
13836,MIR570,miRNA,microRNA 570 [Source:HGNC Symbol;Acc:HGNC:32826]
13837,NFE2L1-DT,lncRNA,NFE2L1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:54812]
13838,THCAT155,lncRNA,thyroid cancer-associated transcript 155 [Source:NCBI gene (formerly Entrezgene);Acc:100129223]
13839,FLJ40194,lncRNA,uncharacterized FLJ40194 [Source:NCBI gene (formerly Entrezgene);Acc:124871]
13840,LINC02367,lncRNA,long intergenic non-protein coding RNA 2367 [Source:HGNC Symbol;Acc:HGNC:53290]
13841,APPBP2-DT,lncRNA,APPBP2 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55423]
13842,,lncRNA,"novel transcript, antisense SLFN5"
13843,TBX2-AS1,lncRNA,TBX2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:50355]
13844,LINC00511,lncRNA,long intergenic non-protein coding RNA 511 [Source:HGNC Symbol;Acc:HGNC:43564]
13845,SLC4A8-AS1,lncRNA,SLC4A8 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:55259]
13846,COX10-DT,lncRNA,COX10 divergent transcript [Source:HGNC Symbol;Acc:HGNC:38873]
13847,MIR664A,miRNA,microRNA 664a [Source:HGNC Symbol;Acc:HGNC:35370]
13848,SNORA36B,snoRNA,"small nucleolar RNA, H/ACA box 36B [Source:HGNC Symbol;Acc:HGNC:32629]"
13849,MIR142HG,lncRNA,MIR142 host genes [Source:HGNC Symbol;Acc:HGNC:55980]
13850,LINC00482,lncRNA,long intergenic non-protein coding RNA 482 [Source:HGNC Symbol;Acc:HGNC:26816]
13851,,lncRNA,"novel transcript, antisense to MYO3B"
13852,LINC03048,lncRNA,long intergenic non-protein coding RNA 3048 [Source:HGNC Symbol;Acc:HGNC:56272]
13853,LINC01124,lncRNA,long intergenic non-protein coding RNA 1124 [Source:HGNC Symbol;Acc:HGNC:49270]
13854,LINC02693,lncRNA,long intergenic non-protein coding RNA 2693 [Source:HGNC Symbol;Acc:HGNC:27904]
13855,,lncRNA,"novel transcript, antisense to IQSEC3"
13856,SOCS3-DT,lncRNA,SOCS3 divergent transcript [Source:HGNC Symbol;Acc:HGNC:52799]
13857,LINC01497,lncRNA,long intergenic non-protein coding RNA 1497 [Source:HGNC Symbol;Acc:HGNC:51163]
13858,ZNF594-DT,lncRNA,ZNF594 divergent transcript [Source:HGNC Symbol;Acc:HGNC:55347]
13859,HEATR6-DT,lncRNA,HEATR6 divergent transcript [Source:HGNC Symbol;Acc:HGNC:52929]
